month,Age_group,activity,land_use,tickbite_status
7,2,1,61,TRUE
5,2,1,61,TRUE
7,2,1,61,TRUE
7,2,1,61,TRUE
6,2,1,61,TRUE
6,2,1,61,TRUE
8,2,1,61,TRUE
6,2,1,61,TRUE
8,2,1,61,TRUE
6,2,1,61,TRUE
6,2,1,61,TRUE
4,2,1,61,TRUE
7,2,1,61,TRUE
5,2,1,61,TRUE
6,2,1,61,TRUE
5,2,1,61,TRUE
7,2,1,61,TRUE
7,2,1,61,TRUE
7,2,1,61,TRUE
10,2,1,61,TRUE
5,2,1,61,TRUE
5,2,1,61,TRUE
7,2,1,61,TRUE
8,2,1,61,TRUE
8,2,1,61,TRUE
10,2,1,61,TRUE
6,2,1,61,TRUE
7,2,1,61,TRUE
6,2,1,61,TRUE
5,2,1,61,TRUE
5,2,1,61,TRUE
7,2,1,61,TRUE
6,2,1,61,TRUE
4,2,1,61,TRUE
10,2,1,61,TRUE
7,2,1,61,TRUE
6,2,1,61,TRUE
7,2,1,61,TRUE
9,2,1,61,TRUE
6,2,1,61,TRUE
6,2,1,61,TRUE
6,2,1,61,TRUE
6,2,1,61,TRUE
12,2,1,61,TRUE
5,2,1,61,TRUE
6,2,1,61,TRUE
5,1,1,61,TRUE
3,1,1,61,TRUE
8,1,1,61,TRUE
7,1,1,61,TRUE
7,1,1,61,TRUE
5,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
7,1,1,61,TRUE
7,1,1,61,TRUE
6,1,1,61,TRUE
7,1,1,61,TRUE
4,1,1,61,TRUE
6,1,1,61,TRUE
7,1,1,61,TRUE
5,1,1,61,TRUE
6,1,1,61,TRUE
5,1,1,61,TRUE
7,1,1,61,TRUE
7,1,1,61,TRUE
9,1,1,61,TRUE
8,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
7,1,1,61,TRUE
10,1,1,61,TRUE
6,1,1,61,TRUE
7,1,1,61,TRUE
9,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
1,1,1,61,TRUE
7,1,1,61,TRUE
5,1,1,61,TRUE
6,1,1,61,TRUE
7,1,1,61,TRUE
5,1,1,61,TRUE
7,1,1,61,TRUE
4,1,1,61,TRUE
6,1,1,61,TRUE
7,1,1,61,TRUE
10,1,1,61,TRUE
7,1,1,61,TRUE
4,1,1,61,TRUE
8,1,1,61,TRUE
6,1,1,61,TRUE
9,1,1,61,TRUE
10,1,1,61,TRUE
8,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
10,1,1,61,TRUE
6,1,1,61,TRUE
7,1,1,61,TRUE
10,1,1,61,TRUE
10,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
7,1,1,61,TRUE
8,1,1,61,TRUE
9,1,1,61,TRUE
10,1,1,61,TRUE
10,1,1,61,TRUE
10,1,1,61,TRUE
6,1,1,61,TRUE
7,1,1,61,TRUE
10,1,1,61,TRUE
6,1,1,61,TRUE
7,1,1,61,TRUE
5,1,1,61,TRUE
6,1,1,61,TRUE
7,1,1,61,TRUE
6,1,1,61,TRUE
10,1,1,61,TRUE
6,1,1,61,TRUE
10,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
7,1,1,61,TRUE
8,1,1,61,TRUE
5,1,1,61,TRUE
6,1,1,61,TRUE
7,1,1,61,TRUE
3,1,1,61,TRUE
6,1,1,61,TRUE
5,1,1,61,TRUE
6,1,1,61,TRUE
7,1,1,61,TRUE
5,1,1,61,TRUE
11,1,1,61,TRUE
5,1,1,61,TRUE
7,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
7,1,1,61,TRUE
6,1,1,61,TRUE
5,1,1,61,TRUE
5,1,1,61,TRUE
10,1,1,61,TRUE
6,1,1,61,TRUE
4,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
7,1,1,61,TRUE
7,1,1,61,TRUE
7,1,1,61,TRUE
4,1,1,61,TRUE
6,1,1,61,TRUE
5,1,1,61,TRUE
8,1,1,61,TRUE
8,1,1,61,TRUE
8,1,1,61,TRUE
10,1,1,61,TRUE
10,1,1,61,TRUE
4,1,1,61,TRUE
7,1,1,61,TRUE
6,1,1,61,TRUE
5,1,1,61,TRUE
8,1,1,61,TRUE
4,1,1,61,TRUE
5,1,1,61,TRUE
7,1,1,61,TRUE
5,1,1,61,TRUE
7,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
4,1,1,61,TRUE
4,1,1,61,TRUE
6,1,1,61,TRUE
7,1,1,61,TRUE
7,1,1,61,TRUE
7,1,1,61,TRUE
7,1,1,61,TRUE
5,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
7,1,1,61,TRUE
9,1,1,61,TRUE
10,1,1,61,TRUE
6,1,1,61,TRUE
9,1,1,61,TRUE
9,1,1,61,TRUE
6,1,1,61,TRUE
7,1,1,61,TRUE
9,1,1,61,TRUE
10,1,1,61,TRUE
7,1,1,61,TRUE
4,1,1,61,TRUE
5,1,1,61,TRUE
9,1,1,61,TRUE
7,1,1,61,TRUE
6,1,1,61,TRUE
7,1,1,61,TRUE
7,1,1,61,TRUE
5,1,1,61,TRUE
7,1,1,61,TRUE
7,1,1,61,TRUE
8,1,1,61,TRUE
5,1,1,61,TRUE
6,1,1,61,TRUE
5,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
8,1,1,61,TRUE
9,1,1,61,TRUE
5,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
5,1,1,61,TRUE
6,1,1,61,TRUE
11,1,1,61,TRUE
8,1,1,61,TRUE
8,1,1,61,TRUE
7,1,1,61,TRUE
3,1,1,61,TRUE
6,1,1,61,TRUE
7,1,1,61,TRUE
4,1,1,61,TRUE
6,1,1,61,TRUE
7,1,1,61,TRUE
7,1,1,61,TRUE
5,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
7,1,1,61,TRUE
5,1,1,61,TRUE
4,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
6,1,1,61,TRUE
6,3,4,60,TRUE
6,3,4,60,TRUE
4,3,4,60,TRUE
8,3,4,60,TRUE
6,3,4,60,TRUE
5,3,4,60,TRUE
7,3,4,60,TRUE
7,3,4,60,TRUE
6,3,4,60,TRUE
6,3,4,60,TRUE
7,3,4,60,TRUE
6,3,4,60,TRUE
5,3,4,60,TRUE
7,3,4,60,TRUE
5,3,4,60,TRUE
7,3,4,60,TRUE
7,3,4,60,TRUE
7,3,4,60,TRUE
10,3,4,60,TRUE
3,3,4,60,TRUE
8,3,4,60,TRUE
6,3,4,60,TRUE
5,3,4,60,TRUE
6,3,4,60,TRUE
5,3,4,60,TRUE
7,3,4,60,TRUE
7,3,4,60,TRUE
7,3,4,60,TRUE
9,3,4,60,TRUE
7,3,4,60,TRUE
6,3,4,60,TRUE
6,3,4,60,TRUE
9,3,4,60,TRUE
7,3,4,60,TRUE
7,3,4,60,TRUE
6,3,4,60,TRUE
5,3,4,60,TRUE
6,3,4,60,TRUE
7,3,4,60,TRUE
6,3,4,60,TRUE
7,3,4,60,TRUE
7,3,4,60,TRUE
6,3,4,60,TRUE
7,3,4,60,TRUE
7,3,4,60,TRUE
8,3,4,60,TRUE
5,3,4,60,TRUE
7,3,4,60,TRUE
7,3,4,60,TRUE
7,3,4,60,TRUE
7,3,4,60,TRUE
8,3,4,60,TRUE
8,3,4,60,TRUE
8,3,4,60,TRUE
6,3,4,60,TRUE
7,3,4,60,TRUE
5,3,4,60,TRUE
5,3,4,60,TRUE
8,3,4,60,TRUE
7,3,4,60,TRUE
7,3,4,60,TRUE
8,3,4,60,TRUE
7,3,4,60,TRUE
5,3,4,60,TRUE
7,3,4,60,TRUE
7,3,4,60,TRUE
9,3,4,60,TRUE
8,3,4,60,TRUE
6,3,4,60,TRUE
5,3,4,60,TRUE
7,3,4,60,TRUE
6,3,4,60,TRUE
6,3,4,60,TRUE
6,3,4,60,TRUE
2,3,4,60,TRUE
6,3,4,60,TRUE
8,3,4,60,TRUE
3,3,4,60,TRUE
6,3,4,60,TRUE
5,3,4,60,TRUE
7,3,4,60,TRUE
10,3,4,60,TRUE
6,3,4,60,TRUE
7,3,4,60,TRUE
7,3,4,60,TRUE
7,3,4,60,TRUE
7,3,4,60,TRUE
6,3,4,60,TRUE
7,3,4,60,TRUE
5,3,4,60,TRUE
6,3,4,60,TRUE
5,3,4,60,TRUE
6,3,4,60,TRUE
6,3,4,60,TRUE
6,3,4,60,TRUE
6,3,4,60,TRUE
7,3,4,60,TRUE
7,3,4,60,TRUE
6,3,4,60,TRUE
12,3,4,60,TRUE
8,3,4,60,TRUE
10,3,4,60,TRUE
6,3,4,60,TRUE
9,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
9,2,4,60,TRUE
6,2,4,60,TRUE
10,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
4,2,4,60,TRUE
6,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
5,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
3,2,4,60,TRUE
8,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
9,2,4,60,TRUE
7,2,4,60,TRUE
4,2,4,60,TRUE
4,2,4,60,TRUE
5,2,4,60,TRUE
7,2,4,60,TRUE
4,2,4,60,TRUE
6,2,4,60,TRUE
8,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
5,2,4,60,TRUE
5,2,4,60,TRUE
12,2,4,60,TRUE
3,2,4,60,TRUE
5,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
11,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
8,2,4,60,TRUE
6,2,4,60,TRUE
10,2,4,60,TRUE
8,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
9,2,4,60,TRUE
11,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
11,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
9,2,4,60,TRUE
8,2,4,60,TRUE
4,2,4,60,TRUE
8,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
4,2,4,60,TRUE
4,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
8,2,4,60,TRUE
8,2,4,60,TRUE
9,2,4,60,TRUE
5,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
8,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
4,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
5,2,4,60,TRUE
7,2,4,60,TRUE
4,2,4,60,TRUE
7,2,4,60,TRUE
8,2,4,60,TRUE
4,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
9,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
9,2,4,60,TRUE
3,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
5,2,4,60,TRUE
11,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
12,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
8,2,4,60,TRUE
9,2,4,60,TRUE
10,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
3,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
4,2,4,60,TRUE
6,2,4,60,TRUE
4,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
8,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
8,2,4,60,TRUE
8,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
5,2,4,60,TRUE
7,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
4,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
4,2,4,60,TRUE
6,2,4,60,TRUE
5,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
3,2,4,60,TRUE
6,2,4,60,TRUE
8,2,4,60,TRUE
6,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
12,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
8,2,4,60,TRUE
4,2,4,60,TRUE
4,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
9,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
8,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
9,2,4,60,TRUE
10,2,4,60,TRUE
6,2,4,60,TRUE
8,2,4,60,TRUE
7,2,4,60,TRUE
5,2,4,60,TRUE
10,2,4,60,TRUE
8,2,4,60,TRUE
8,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
8,2,4,60,TRUE
9,2,4,60,TRUE
11,2,4,60,TRUE
8,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
3,2,4,60,TRUE
7,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
5,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
5,2,4,60,TRUE
9,2,4,60,TRUE
4,2,4,60,TRUE
4,2,4,60,TRUE
4,2,4,60,TRUE
5,2,4,60,TRUE
5,2,4,60,TRUE
8,2,4,60,TRUE
6,2,4,60,TRUE
8,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
9,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
8,2,4,60,TRUE
12,2,4,60,TRUE
6,2,4,60,TRUE
8,2,4,60,TRUE
8,2,4,60,TRUE
10,2,4,60,TRUE
10,2,4,60,TRUE
7,2,4,60,TRUE
4,2,4,60,TRUE
8,2,4,60,TRUE
8,2,4,60,TRUE
8,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
4,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
10,2,4,60,TRUE
4,2,4,60,TRUE
7,2,4,60,TRUE
4,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
5,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
8,2,4,60,TRUE
9,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
8,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
4,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
8,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
9,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
10,2,4,60,TRUE
10,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
9,2,4,60,TRUE
6,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
5,2,4,60,TRUE
7,2,4,60,TRUE
10,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
4,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
8,2,4,60,TRUE
7,2,4,60,TRUE
10,2,4,60,TRUE
8,2,4,60,TRUE
6,2,4,60,TRUE
5,2,4,60,TRUE
7,2,4,60,TRUE
11,2,4,60,TRUE
7,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
8,2,4,60,TRUE
8,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
10,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
5,2,4,60,TRUE
5,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
8,2,4,60,TRUE
7,2,4,60,TRUE
8,2,4,60,TRUE
6,2,4,60,TRUE
8,2,4,60,TRUE
6,2,4,60,TRUE
8,2,4,60,TRUE
6,2,4,60,TRUE
4,2,4,60,TRUE
6,2,4,60,TRUE
4,2,4,60,TRUE
6,2,4,60,TRUE
9,2,4,60,TRUE
7,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
4,2,4,60,TRUE
7,2,4,60,TRUE
8,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
4,2,4,60,TRUE
4,2,4,60,TRUE
6,2,4,60,TRUE
5,2,4,60,TRUE
7,2,4,60,TRUE
5,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
10,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
10,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
11,2,4,60,TRUE
8,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
5,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
11,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
10,2,4,60,TRUE
8,2,4,60,TRUE
5,2,4,60,TRUE
5,2,4,60,TRUE
10,2,4,60,TRUE
12,2,4,60,TRUE
5,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
9,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
4,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
10,2,4,60,TRUE
3,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
8,2,4,60,TRUE
9,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
5,2,4,60,TRUE
11,2,4,60,TRUE
6,2,4,60,TRUE
5,2,4,60,TRUE
5,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
5,2,4,60,TRUE
4,2,4,60,TRUE
8,2,4,60,TRUE
8,2,4,60,TRUE
4,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
8,2,4,60,TRUE
9,2,4,60,TRUE
10,2,4,60,TRUE
11,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
5,2,4,60,TRUE
5,2,4,60,TRUE
4,2,4,60,TRUE
9,2,4,60,TRUE
4,2,4,60,TRUE
8,2,4,60,TRUE
6,2,4,60,TRUE
9,2,4,60,TRUE
6,2,4,60,TRUE
5,2,4,60,TRUE
9,2,4,60,TRUE
8,2,4,60,TRUE
6,2,4,60,TRUE
2,2,4,60,TRUE
5,2,4,60,TRUE
7,2,4,60,TRUE
10,2,4,60,TRUE
6,2,4,60,TRUE
4,2,4,60,TRUE
7,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
8,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
8,2,4,60,TRUE
8,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
5,2,4,60,TRUE
11,2,4,60,TRUE
7,2,4,60,TRUE
10,2,4,60,TRUE
10,2,4,60,TRUE
2,2,4,60,TRUE
6,2,4,60,TRUE
8,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
4,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
4,2,4,60,TRUE
7,2,4,60,TRUE
9,2,4,60,TRUE
9,2,4,60,TRUE
10,2,4,60,TRUE
9,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
8,2,4,60,TRUE
5,2,4,60,TRUE
8,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
8,2,4,60,TRUE
4,2,4,60,TRUE
9,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
8,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
5,2,4,60,TRUE
10,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
5,2,4,60,TRUE
7,2,4,60,TRUE
8,2,4,60,TRUE
5,2,4,60,TRUE
5,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
5,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
4,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
4,2,4,60,TRUE
9,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
11,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
5,2,4,60,TRUE
7,2,4,60,TRUE
8,2,4,60,TRUE
11,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
5,2,4,60,TRUE
9,2,4,60,TRUE
7,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
7,2,4,60,TRUE
8,2,4,60,TRUE
6,2,4,60,TRUE
5,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
8,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
5,2,4,60,TRUE
6,2,4,60,TRUE
6,2,4,60,TRUE
7,2,4,60,TRUE
4,2,4,60,TRUE
5,2,4,60,TRUE
8,2,4,60,TRUE
6,2,4,60,TRUE
6,1,4,60,TRUE
6,1,4,60,TRUE
2,1,4,60,TRUE
6,1,4,60,TRUE
7,1,4,60,TRUE
6,1,4,60,TRUE
7,1,4,60,TRUE
7,1,4,60,TRUE
10,1,4,60,TRUE
6,1,4,60,TRUE
6,1,4,60,TRUE
6,1,4,60,TRUE
5,1,4,60,TRUE
6,1,4,60,TRUE
7,1,4,60,TRUE
5,1,4,60,TRUE
5,1,4,60,TRUE
7,1,4,60,TRUE
7,1,4,60,TRUE
6,1,4,60,TRUE
7,1,4,60,TRUE
9,1,4,60,TRUE
7,1,4,60,TRUE
6,1,4,60,TRUE
5,1,4,60,TRUE
6,1,4,60,TRUE
7,1,4,60,TRUE
5,1,4,60,TRUE
5,1,4,60,TRUE
5,1,4,60,TRUE
4,1,4,60,TRUE
7,1,4,60,TRUE
6,1,4,60,TRUE
7,1,4,60,TRUE
7,1,4,60,TRUE
4,1,4,60,TRUE
6,1,4,60,TRUE
6,1,4,60,TRUE
9,1,4,60,TRUE
6,1,4,60,TRUE
6,1,4,60,TRUE
6,1,4,60,TRUE
5,1,4,60,TRUE
7,1,4,60,TRUE
9,1,4,60,TRUE
5,1,4,60,TRUE
7,1,4,60,TRUE
7,1,4,60,TRUE
4,1,4,60,TRUE
6,1,4,60,TRUE
4,1,4,60,TRUE
7,1,4,60,TRUE
8,1,4,60,TRUE
6,1,4,60,TRUE
9,1,4,60,TRUE
7,1,4,60,TRUE
6,1,4,60,TRUE
6,1,4,60,TRUE
7,1,4,60,TRUE
7,1,4,60,TRUE
5,1,4,60,TRUE
6,1,4,60,TRUE
8,1,4,60,TRUE
7,1,4,60,TRUE
7,1,4,60,TRUE
